experiment,participant_id,item_index,nll_minitaur,nll_ours,delta_log_likelihood
guenther2023grammaticality,4,24,0.0,0.390625,-0.390625
guenther2023grammaticality,4,25,0.0,0.2041015625,-0.2041015625
guenther2023grammaticality,4,26,0.0,0.578125,-0.578125
guenther2023grammaticality,4,27,0.0,0.12451171875,-0.12451171875
guenther2023grammaticality,4,28,0.0,0.038330078125,-0.038330078125
guenther2023grammaticality,4,29,0.0,0.158203125,-0.158203125
guenther2023grammaticality,4,30,0.0,0.05322265625,-0.05322265625
guenther2023grammaticality,4,31,0.0,0.10400390625,-0.10400390625
guenther2023grammaticality,4,32,0.007781982421875,0.7578125,-0.750030517578125
guenther2023grammaticality,4,33,0.007781982421875,0.4765625,-0.468780517578125
guenther2023grammaticality,4,34,0.0,0.4765625,-0.4765625
guenther2023grammaticality,4,35,0.0,0.22265625,-0.22265625
guenther2023grammaticality,4,36,0.0,0.06787109375,-0.06787109375
guenther2023grammaticality,4,37,0.0,0.22265625,-0.22265625
guenther2023grammaticality,4,38,0.0,0.08984375,-0.08984375
guenther2023grammaticality,4,39,0.0,0.0458984375,-0.0458984375
guenther2023grammaticality,4,40,0.0,0.22265625,-0.22265625
guenther2023grammaticality,4,41,0.0,0.038330078125,-0.038330078125
guenther2023grammaticality,4,42,0.0,0.08984375,-0.08984375
guenther2023grammaticality,4,43,0.0,0.158203125,-0.158203125
guenther2023grammaticality,4,44,0.0,0.1455078125,-0.1455078125
guenther2023grammaticality,4,45,0.0,0.060546875,-0.060546875
guenther2023grammaticality,4,46,0.0,0.038330078125,-0.038330078125
guenther2023grammaticality,4,47,0.0,0.25390625,-0.25390625
guenther2023grammaticality,4,48,0.0,0.03076171875,-0.03076171875
guenther2023grammaticality,4,49,0.0,0.03076171875,-0.03076171875
guenther2023grammaticality,4,50,0.0,0.007781982421875,-0.007781982421875
guenther2023grammaticality,4,51,0.0,0.03076171875,-0.03076171875
guenther2023grammaticality,4,52,0.0,0.08251953125,-0.08251953125
guenther2023grammaticality,4,53,0.0,0.023193359375,-0.023193359375
guenther2023grammaticality,4,54,0.0,0.390625,-0.390625
guenther2023grammaticality,4,55,0.0,0.08251953125,-0.08251953125
guenther2023grammaticality,4,56,0.0,0.0458984375,-0.0458984375
guenther2023grammaticality,4,57,0.0,0.12451171875,-0.12451171875
guenther2023grammaticality,4,58,0.0,0.05322265625,-0.05322265625
guenther2023grammaticality,4,59,0.0,0.12451171875,-0.12451171875
guenther2023grammaticality,4,60,0.0,0.0458984375,-0.0458984375
guenther2023grammaticality,4,61,0.0,0.007781982421875,-0.007781982421875
guenther2023grammaticality,4,62,0.0,0.0458984375,-0.0458984375
guenther2023grammaticality,4,63,0.0,0.2041015625,-0.2041015625
guenther2023grammaticality,4,64,0.0,0.038330078125,-0.038330078125
guenther2023grammaticality,4,65,0.0,0.05322265625,-0.05322265625
guenther2023grammaticality,4,66,0.0,0.0155029296875,-0.0155029296875
guenther2023grammaticality,4,67,0.0,0.05322265625,-0.05322265625
guenther2023grammaticality,4,68,0.0,0.0458984375,-0.0458984375
guenther2023grammaticality,4,69,0.0,0.06787109375,-0.06787109375
guenther2023grammaticality,4,70,0.0,0.023193359375,-0.023193359375
guenther2023grammaticality,4,71,0.0,0.0155029296875,-0.0155029296875
guenther2023grammaticality,4,72,0.0,0.11083984375,-0.11083984375
guenther2023grammaticality,4,73,0.0,0.03076171875,-0.03076171875
